,ID,sender,duration,prime,target,condition,soa_condition,congruence,correct,frequency_target
2753,2192,target,1319.1630000007572,barn,TUNA,Inc_Synth_Nat,long,incongruent,True,2.6117
2754,2192,target,692.3699999999953,stove,STOVE,Con_Synth,long,congruent,True,2.5888
2757,2192,target,512.7190000000119,crab,CRAB,Con_Nat,long,congruent,True,2.5478
2758,2192,target,645.9290000000037,swamp,DRILL,Inc_Nat_Synth,long,incongruent,True,2.8463
2759,2192,target,567.3519999996352,sink,LAMB,Inc_Synth_Nat,long,incongruent,True,2.7348
2760,2191,target,1137.4229999880772,coat,COAT,Con_Synth,short,congruent,True,3.3318
2765,2191,target,1246.6729999523232,gate,GATE,Con_Synth,short,congruent,True,3.2135
2766,2191,target,951.8350000000064,crow,YACHT,Inc_Nat_Synth,short,incongruent,True,2.6232
2767,2191,target,639.1389999880776,mail,MAIL,Con_Synth,short,congruent,True,3.2742
2769,2191,target,1530.5859999880777,torch,CHIMP,Inc_Synth_Nat,short,incongruent,True,2.1875
2770,2191,target,1783.850999976159,paint,PAINT,Con_Synth,short,congruent,True,3.2737
2771,2191,target,860.7369999999937,grape,LLAMA,Inc_Nat_Nat,short,incongruent,True,1.8633
2773,2191,target,773.0109999999986,goose,GOOSE,Con_Nat,short,congruent,True,2.8235
2775,2191,target,1174.7389999880834,cable,CABLE,Con_Synth,short,congruent,True,3.0449
2780,2191,target,853.301999999996,deer,DEER,Con_Nat,short,congruent,True,2.6484
2781,2191,target,794.1140000000014,mice,TOOLS,Inc_Nat_Synth,short,incongruent,True,2.7543
2782,2191,target,1262.8299999523151,sash,CLOTH,Inc_Synth_Synth,short,incongruent,True,2.4942
2783,2191,target,1157.582999976148,doll,DOLL,Con_Synth,short,congruent,True,3.1017
2784,2191,target,1453.75,grass,GRASS,Con_Nat,short,congruent,True,2.933
2785,2191,target,884.5830000000133,patio,SPOON,Inc_Synth_Synth,short,incongruent,True,2.5899
2786,2191,target,1245.2959999880695,sword,SWORD,Con_Synth,short,congruent,True,3.1258
2787,2191,target,692.3940000000002,kiosk,SOFA,Inc_Synth_Synth,short,incongruent,True,2.4771
2788,2191,target,1227.321999964246,rope,ROPE,Con_Synth,short,congruent,True,3.0641
2789,2191,target,689.9809999523277,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,True,2.5465
2790,2191,target,1233.7049999880835,seed,SEED,Con_Nat,short,congruent,True,2.5877
2794,2191,target,783.310999999987,frog,FROG,Con_Nat,short,congruent,True,2.781
2795,2191,target,1279.1269999761716,water,MEDAL,Inc_Nat_Synth,short,incongruent,True,2.7716
2796,2191,target,1521.2569999642435,rail,SQUID,Inc_Synth_Nat,short,incongruent,True,2.1523
2797,2191,target,1112.787999964232,soil,SOIL,Con_Nat,short,congruent,True,2.5999
2798,2191,target,1017.5759999642324,camel,BENCH,Inc_Nat_Synth,short,incongruent,True,2.6937
2799,2191,target,931.765000000014,whale,WHALE,Con_Nat,short,congruent,True,2.7597
2800,2191,target,790.0099999880767,worm,WORM,Con_Nat,short,congruent,True,2.7135
2801,2191,target,943.3289999642292,puppy,PUPPY,Con_Nat,short,congruent,True,2.7672
