ID,sender,sender_type,sender_id,timestamp,meta,color,correct,correctResponse,duration,ended_on,phase,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word
20,Trial,flow.Sequence,2_0_22,2024-09-26T08:48:25.947Z,,blue,,,"15,322,000,000,000,000",completion,task,,,55047.5,54933.9,53385.2,"5,349,889,999,985,690",53401.7,54950.6,,blue
20,Fixation cross,canvas.Screen,2_0_23_0,2024-09-26T08:48:26.446Z,,red,,,"49,959,999,999,999,800",timeout,task,,,"55,546,199,999,809,200",55433.1,54933.9,"5,504,759,999,990,460",54950.6,55450.2,,red
20,Stroop screen,canvas.Screen,2_0_23_1,2024-09-26T08:48:27.031Z,,red,TRUE,red,"6,793,000,000,000,020",response,task,red,keydown(r),"56,131,299,999,952,300",56129.5,55433.1,55546.5,55450.2,56033,,red
20,Inter-trial interval,canvas.Screen,2_0_23_2,2024-09-26T08:48:27.529Z,,red,,,"4,996,999,999,999,970",timeout,task,,,"56,629",56516,56016.4,56131.5,"56,033",56532.7,,red
20,Trial,flow.Sequence,2_0_23,2024-09-26T08:48:27.530Z,,red,,,"15,654,000,000,000,000",completion,task,,,"5,662,959,999,990,460",56516,54933.9,"5,504,759,999,990,460",54950.6,56532.7,,red
20,Stroop task,flow.Loop,2_0,2024-09-26T08:48:27.530Z,,,,,39434.7,completion,,,,"5,662,989,999,985,690",56516,17065.1,"17,164,299,999,952,300",17081.3,56532.7,,
20,Task frame,canvas.Frame,2,2024-09-26T08:48:27.530Z,,,,,39548.7,,,,,"5,663,009,999,990,460",56630,17065.1,"17,162,799,999,952,300",17081.3,56549.2,,
20,Thanks,html.Screen,3,2024-09-26T08:48:27.562Z,,,,,"16,700,000,000,004,300",timeout,,,,"56,662,299,999,952,300","5,666,209,999,990,460",56532.7,"56,630,199,999,809,200",56549.2,56565.9,,
20,root,flow.Sequence,,2024-09-26T08:48:27.563Z,,,,,"5,628,129,999,990,460",completion,,,,"56,663","5,666,209,999,990,460",362.29.00,480.5,380.8,56565.9,,
,,,,,,,,,,,,,,,,,,,,,
547,sender,sender_type,sender_id,timestamp,meta,color,correct,correctResponse,duration,ended_on,phase,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word
547,Instruction,html.Screen,0,2024-09-26T08:48:38.450Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0",,,,,,,,,,,,,,,,
547,Fixation cross,canvas.Screen,1_0_0_0,2024-09-26T08:48:38.952Z,,orange,,,500,timeout,practice,,,"11,125",11030.3,"10,530","10,630","10,539",11038.6,,orange
547,Stroop screen,canvas.Screen,1_0_0_1,2024-09-26T08:48:40.003Z,,orange,TRUE,orange,"1,136",response,practice,orange,keydown(o),"12,176",12174.8,"11,030","11,125","11,039",12088.6,,orange
547,Inter-trial interval,canvas.Screen,1_0_0_2,2024-09-26T08:48:40.501Z,,orange,,,500,timeout,practice,,,"12,674",12580.2,"12,080","12,176","12,089",12588.6,,orange
547,Trial,flow.Sequence,1_0_0,2024-09-26T08:48:40.502Z,,orange,,,"2,042",completion,practice,,,"12,675",12580.2,"10,530","10,630","10,539",12588.6,,orange
547,Fixation cross,canvas.Screen,1_0_1_0,2024-09-26T08:48:41.002Z,,blue,,,500,timeout,practice,,,"13,175",13080.5,"12,580","12,675","12,589",13088.6,,blue
547,Stroop screen,canvas.Screen,1_0_1_1,2024-09-26T08:48:41.933Z,,blue,TRUE,blue,"1,016",response,practice,blue,keydown(b),"14,106",14104.6,"13,081","13,175","13,089",14029.7,,blue
547,Inter-trial interval,canvas.Screen,1_0_1_2,2024-09-26T08:48:42.443Z,,blue,,,501,timeout,practice,,,"14,616",14522.1,"14,005","14,106","14,030",14530.2,,blue
547,Trial,flow.Sequence,1_0_1,2024-09-26T08:48:42.443Z,,blue,,,"1,934",completion,practice,,,"14,617",14522.1,"12,580","12,675","12,589",14530.2,,blue
547,Fixation cross,canvas.Screen,1_0_2_0,2024-09-26T08:48:42.943Z,,red,,,500,timeout,practice,,,"15,116",15022,"14,522","14,617","14,530",15030.1,,red
547,Stroop screen,canvas.Screen,1_0_2_1,2024-09-26T08:48:43.761Z,,red,TRUE,red,903,response,practice,red,keydown(r),"15,935",15933.3,"15,022","15,117","15,030",15846.9,,red
547,Inter-trial interval,canvas.Screen,1_0_2_2,2024-09-26T08:48:44.260Z,,red,,,500,timeout,practice,,,"16,433",16338.5,"15,839","15,935","15,847",16346.8,,red
547,Trial,flow.Sequence,1_0_2,2024-09-26T08:48:44.260Z,,red,,,"1,808",completion,practice,,,"16,433",16338.5,"14,522","14,617","14,530",16346.8,,red
547,Fixation cross,canvas.Screen,1_0_3_0,2024-09-26T08:48:44.764Z,,green,,,500,timeout,practice,,,"16,938",16838.5,"16,339","16,433","16,347",16847,,green
547,Stroop screen,canvas.Screen,1_0_3_1,2024-09-26T08:48:45.411Z,,green,TRUE,green,736,response,practice,green,keydown(g),"17,584",17583.2,"16,839","16,938","16,847",17496.8,,green
547,Inter-trial interval,canvas.Screen,1_0_3_2,2024-09-26T08:48:45.910Z,,green,,,500,timeout,practice,,,"18,083",17988.5,"17,489","17,584","17,497",17996.8,,green
547,Trial,flow.Sequence,1_0_3,2024-09-26T08:48:45.910Z,,green,,,"1,642",completion,practice,,,"18,083",17988.5,"16,339","16,433","16,347",17996.8,,green
547,Practice task,flow.Loop,1_0,2024-09-26T08:48:45.910Z,,,,,"7,450",completion,,,,"18,083",17988.5,"10,530","10,630","10,539",17996.8,,
547,Practice frame,canvas.Frame,1,2024-09-26T08:48:45.911Z,,,,,"7,545",,,,,"18,084",18083.5,"10,530","10,624","10,539",18005.2,,
547,Fixation cross,canvas.Screen,2_0_0_0,2024-09-26T08:48:46.418Z,,green,,,500,timeout,task,,,"18,591",18496.8,"17,997","18,085","18,005",18505.1,,green
547,Stroop screen,canvas.Screen,2_0_0_1,2024-09-26T08:48:47.156Z,,green,TRUE,green,823,response,task,green,keydown(g),"19,329",19327.8,"18,497","18,591","18,505",19238.5,,green
547,Inter-trial interval,canvas.Screen,2_0_0_2,2024-09-26T08:48:47.660Z,,green,,,500,timeout,task,,,"19,833",19730.1,"19,230","19,329","19,239",19738.5,,green
547,Trial,flow.Sequence,2_0_0,2024-09-26T08:48:47.660Z,,green,,,"1,725",completion,task,,,"19,833",19730.1,"17,997","18,085","18,005",19738.5,,green
547,Fixation cross,canvas.Screen,2_0_1_0,2024-09-26T08:48:48.151Z,,green,,,500,timeout,task,,,"20,324",20230.1,"19,730","19,833","19,739",20238.6,,blue
547,Stroop screen,canvas.Screen,2_0_1_1,2024-09-26T08:48:49.251Z,,green,TRUE,green,"1,184",response,task,green,keydown(g),"21,424",21422.6,"20,230","20,324","20,239",21338.4,,blue
547,Inter-trial interval,canvas.Screen,2_0_1_2,2024-09-26T08:48:49.751Z,,green,,,500,timeout,task,,,"21,924",21830,"21,330","21,424","21,338",21838.4,,blue
547,Trial,flow.Sequence,2_0_1,2024-09-26T08:48:49.751Z,,green,,,"2,092",completion,task,,,"21,925",21830,"19,730","19,833","19,739",21838.4,,blue
547,Fixation cross,canvas.Screen,2_0_2_0,2024-09-26T08:48:50.251Z,,orange,,,500,timeout,task,,,"22,425",22330.3,"21,830","21,925","21,838",22338.5,,blue
547,Stroop screen,canvas.Screen,2_0_2_1,2024-09-26T08:48:51.099Z,,orange,TRUE,orange,932,response,task,orange,keydown(o),"23,272",23270.8,"22,330","22,425","22,339",23180.3,,blue
547,Inter-trial interval,canvas.Screen,2_0_2_2,2024-09-26T08:48:51.593Z,,orange,,,500,timeout,task,,,"23,766",23671.6,"23,172","23,272","23,180",23680.3,,blue
547,Trial,flow.Sequence,2_0_2,2024-09-26T08:48:51.593Z,,orange,,,"1,833",completion,task,,,"23,766",23671.6,"21,830","21,925","21,838",23680.3,,blue
547,Fixation cross,canvas.Screen,2_0_3_0,2024-09-26T08:48:52.093Z,,green,,,500,timeout,task,,,"24,266",24171.9,"23,672","23,766","23,680",24180.2,,green
547,Stroop screen,canvas.Screen,2_0_3_1,2024-09-26T08:48:52.983Z,,green,TRUE,green,975,response,task,green,keydown(g),"25,156",25154.9,"24,172","24,266","24,180",25079.7,,green
547,Inter-trial interval,canvas.Screen,2_0_3_2,2024-09-26T08:48:53.493Z,,green,,,500,timeout,task,,,"25,666",25572.2,"25,055","25,156","25,080",25580.1,,green
547,Trial,flow.Sequence,2_0_3,2024-09-26T08:48:53.494Z,,green,,,"1,892",completion,task,,,"25,667",25572.2,"23,672","23,766","23,680",25580.1,,green
547,Fixation cross,canvas.Screen,2_0_4_0,2024-09-26T08:48:53.993Z,,red,,,500,timeout,task,,,"26,166",26071.7,"25,572","25,667","25,580",26080.1,,green
547,Stroop screen,canvas.Screen,2_0_4_1,2024-09-26T08:48:54.852Z,,red,TRUE,red,944,response,task,red,keydown(r),"27,025",27023.7,"26,072","26,166","26,080",26938.9,,green
547,Inter-trial interval,canvas.Screen,2_0_4_2,2024-09-26T08:48:55.351Z,,red,,,500,timeout,task,,,"27,524",27429.9,"26,930","27,025","26,939",27438.9,,green
547,Trial,flow.Sequence,2_0_4,2024-09-26T08:48:55.351Z,,red,,,"1,850",completion,task,,,"27,524",27429.9,"25,572","25,667","25,580",27438.9,,green
547,Fixation cross,canvas.Screen,2_0_5_0,2024-09-26T08:48:55.851Z,,red,,,499,timeout,task,,,"28,024",27929.9,"27,430","27,525","27,439",27938.2,,orange
547,Stroop screen,canvas.Screen,2_0_5_1,2024-09-26T08:48:56.936Z,,red,TRUE,red,"1,170",response,task,red,keydown(r),"29,109",29108,"27,930","28,024","27,938",29021.5,,orange
547,Inter-trial interval,canvas.Screen,2_0_5_2,2024-09-26T08:48:57.434Z,,red,,,500,timeout,task,,,"29,608",29513.3,"29,013","29,109","29,022",29521.6,,orange
547,Trial,flow.Sequence,2_0_5,2024-09-26T08:48:57.435Z,,red,,,"2,074",completion,task,,,"29,608",29513.3,"27,430","27,525","27,439",29521.6,,orange
547,Fixation cross,canvas.Screen,2_0_6_0,2024-09-26T08:48:57.934Z,,green,,,500,timeout,task,,,"30,107",30013.3,"29,513","29,608","29,522",30021.6,,green
547,Stroop screen,canvas.Screen,2_0_6_1,2024-09-26T08:48:58.802Z,,green,TRUE,green,952,response,task,green,keydown(g),"30,975",30974,"30,013","30,108","30,022",30888.2,,green
547,Inter-trial interval,canvas.Screen,2_0_6_2,2024-09-26T08:48:59.301Z,,green,,,500,timeout,task,,,"31,474",31379.9,"30,880","30,975","30,888",31388.2,,green
547,Trial,flow.Sequence,2_0_6,2024-09-26T08:48:59.301Z,,green,,,"1,858",completion,task,,,"31,474",31379.9,"29,513","29,608","29,522",31388.2,,green
547,Fixation cross,canvas.Screen,2_0_7_0,2024-09-26T08:48:59.801Z,,green,,,500,timeout,task,,,"31,974",31879.7,"31,380","31,474","31,388",31888.2,,red
547,Stroop screen,canvas.Screen,2_0_7_1,2024-09-26T08:49:00.686Z,,green,TRUE,green,970,response,task,green,keydown(g),"32,859",32858,"31,880","31,974","31,888",32772.1,,red
547,Inter-trial interval,canvas.Screen,2_0_7_2,2024-09-26T08:49:01.184Z,,green,,,499,timeout,task,,,"33,357",33263.1,"32,763","32,859","32,772",33271.5,,red
547,Trial,flow.Sequence,2_0_7,2024-09-26T08:49:01.184Z,,green,,,"1,875",completion,task,,,"33,358",33263.1,"31,380","31,474","31,388",33271.5,,red
547,Fixation cross,canvas.Screen,2_0_8_0,2024-09-26T08:49:01.684Z,,blue,,,500,timeout,task,,,"33,858",33763.2,"33,263","33,358","33,272",33771.9,,blue
547,Stroop screen,canvas.Screen,2_0_8_1,2024-09-26T08:49:02.652Z,,blue,TRUE,blue,"1,052",response,task,blue,keydown(b),"34,825",34823.8,"33,763","33,858","33,772",34738.2,,blue
547,Inter-trial interval,canvas.Screen,2_0_8_2,2024-09-26T08:49:03.151Z,,blue,,,500,timeout,task,,,"35,324",35229.9,"34,730","34,825","34,738",35238.2,,blue
547,Trial,flow.Sequence,2_0_8,2024-09-26T08:49:03.151Z,,blue,,,"1,958",completion,task,,,"35,324",35229.9,"33,263","33,358","33,272",35238.2,,blue
547,Fixation cross,canvas.Screen,2_0_9_0,2024-09-26T08:49:03.651Z,,orange,,,500,timeout,task,,,"35,824",35729.8,"35,230","35,324","35,238",35738.2,,red
547,Stroop screen,canvas.Screen,2_0_9_1,2024-09-26T08:49:04.730Z,,orange,TRUE,orange,"1,164",response,task,orange,keydown(o),"36,903",36902,"35,730","35,824","35,738",36813.2,,red
547,Inter-trial interval,canvas.Screen,2_0_9_2,2024-09-26T08:49:05.226Z,,orange,,,500,timeout,task,,,"37,399",37305.1,"36,805","36,903","36,813",37313.1,,red
547,Trial,flow.Sequence,2_0_9,2024-09-26T08:49:05.226Z,,orange,,,"2,067",completion,task,,,"37,400",37305.1,"35,230","35,324","35,238",37313.1,,red
547,Fixation cross,canvas.Screen,2_0_10_0,2024-09-26T08:49:05.726Z,,blue,,,500,timeout,task,,,"37,899",37804.8,"37,305","37,400","37,313",37813.1,,orange
547,Stroop screen,canvas.Screen,2_0_10_1,2024-09-26T08:49:06.977Z,,blue,TRUE,blue,"1,336",response,task,blue,keydown(b),"39,150",39149.3,"37,805","37,899","37,813",39063.3,,orange
547,Inter-trial interval,canvas.Screen,2_0_10_2,2024-09-26T08:49:07.476Z,,blue,,,500,timeout,task,,,"39,649",39555,"39,055","39,150","39,063",39563.4,,orange
547,Trial,flow.Sequence,2_0_10,2024-09-26T08:49:07.476Z,,blue,,,"2,242",completion,task,,,"39,649",39555,"37,305","37,400","37,313",39563.4,,orange
547,Fixation cross,canvas.Screen,2_0_11_0,2024-09-26T08:49:07.976Z,,orange,,,500,timeout,task,,,"40,149",40055,"39,555","39,650","39,563",40063.5,,orange
547,Stroop screen,canvas.Screen,2_0_11_1,2024-09-26T08:49:10.043Z,,orange,TRUE,orange,"2,152",response,task,orange,keydown(o),"42,216",42215.2,"40,055","40,149","40,064",42129.6,,orange
547,Inter-trial interval,canvas.Screen,2_0_11_2,2024-09-26T08:49:10.543Z,,orange,,,500,timeout,task,,,"42,716",42621.8,"42,122","42,216","42,130",42629.7,,orange
547,Trial,flow.Sequence,2_0_11,2024-09-26T08:49:10.543Z,,orange,,,"3,058",completion,task,,,"42,716",42621.8,"39,555","39,650","39,563",42629.7,,orange
547,Fixation cross,canvas.Screen,2_0_12_0,2024-09-26T08:49:11.043Z,,blue,,,500,timeout,task,,,"43,216",43121.3,"42,622","42,716","42,630",43130,,blue
547,Stroop screen,canvas.Screen,2_0_12_1,2024-09-26T08:49:12.106Z,,blue,TRUE,blue,"1,148",response,task,blue,keydown(b),"44,279",44277.8,"43,121","43,216","43,130",44188,,blue
547,Inter-trial interval,canvas.Screen,2_0_12_2,2024-09-26T08:49:12.607Z,,blue,,,500,timeout,task,,,"44,782",44679.8,"44,180","44,279","44,188",44688,,blue
547,Trial,flow.Sequence,2_0_12,2024-09-26T08:49:12.607Z,,blue,,,"2,050",completion,task,,,"44,783",44679.8,"42,622","42,716","42,630",44688,,blue
547,Fixation cross,canvas.Screen,2_0_13_0,2024-09-26T08:49:13.099Z,,red,,,500,timeout,task,,,"45,274",45179.6,"44,680","44,783","44,688",45187.9,,red
547,Stroop screen,canvas.Screen,2_0_13_1,2024-09-26T08:49:13.908Z,,red,TRUE,red,894,response,task,red,keydown(r),"46,083",46081.9,"45,180","45,274","45,188",45996.3,,red
547,Inter-trial interval,canvas.Screen,2_0_13_2,2024-09-26T08:49:14.407Z,,red,,,500,timeout,task,,,"46,583",46488.4,"45,988","46,083","45,996",46496.2,,red
547,Trial,flow.Sequence,2_0_13,2024-09-26T08:49:14.408Z,,red,,,"1,800",completion,task,,,"46,583",46488.4,"44,680","44,783","44,688",46496.2,,red
547,Fixation cross,canvas.Screen,2_0_14_0,2024-09-26T08:49:14.907Z,,orange,,,500,timeout,task,,,"47,082",46987.9,"46,488","46,583","46,496",46996.3,,green
547,Stroop screen,canvas.Screen,2_0_14_1,2024-09-26T08:49:15.700Z,,orange,TRUE,orange,878,response,task,orange,keydown(o),"47,875",47874,"46,988","47,082","46,996",47787.9,,green
547,Inter-trial interval,canvas.Screen,2_0_14_2,2024-09-26T08:49:16.198Z,,orange,,,500,timeout,task,,,"48,374",48279.7,"47,780","47,875","47,788",48288,,green
547,Trial,flow.Sequence,2_0_14,2024-09-26T08:49:16.199Z,,orange,,,"1,784",completion,task,,,"48,374",48279.7,"46,488","46,583","46,496",48288,,green
547,Fixation cross,canvas.Screen,2_0_15_0,2024-09-26T08:49:16.699Z,,orange,,,500,timeout,task,,,"48,874",48779.6,"48,280","48,374","48,288",48788,,orange
547,Stroop screen,canvas.Screen,2_0_15_1,2024-09-26T08:49:17.502Z,,orange,TRUE,orange,888,response,task,orange,keydown(o),"49,677",49675.9,"48,780","48,874","48,788",49587.9,,orange
547,Inter-trial interval,canvas.Screen,2_0_15_2,2024-09-26T08:49:17.998Z,,orange,,,500,timeout,task,,,"50,174",50079.6,"49,580","49,677","49,588",50087.8,,orange
547,Trial,flow.Sequence,2_0_15,2024-09-26T08:49:17.999Z,,orange,,,"1,792",completion,task,,,"50,174",50079.6,"48,280","48,374","48,288",50087.8,,orange
547,Fixation cross,canvas.Screen,2_0_16_0,2024-09-26T08:49:18.498Z,,red,,,501,timeout,task,,,"50,674",50579.5,"50,080","50,174","50,088",50588.3,,red
547,Stroop screen,canvas.Screen,2_0_16_1,2024-09-26T08:49:19.266Z,,red,TRUE,red,851,response,task,red,keydown(r),"51,441",51439.7,"50,580","50,674","50,588",51354.5,,red
547,Inter-trial interval,canvas.Screen,2_0_16_2,2024-09-26T08:49:19.765Z,,red,,,500,timeout,task,,,"51,940",51846.1,"51,346","51,441","51,355",51854.4,,red
547,Trial,flow.Sequence,2_0_16,2024-09-26T08:49:19.765Z,,red,,,"1,758",completion,task,,,"51,941",51846.1,"50,080","50,174","50,088",51854.4,,red
547,Fixation cross,canvas.Screen,2_0_17_0,2024-09-26T08:49:20.265Z,,red,,,500,timeout,task,,,"52,441",52346.3,"51,846","51,941","51,854",52354.7,,blue
547,Stroop screen,canvas.Screen,2_0_17_1,2024-09-26T08:49:21.932Z,,red,TRUE,red,"1,751",response,task,red,keydown(r),"54,108",54106.2,"52,346","52,441","52,355",54021.2,,blue
547,Inter-trial interval,canvas.Screen,2_0_17_2,2024-09-26T08:49:22.432Z,,red,,,500,timeout,task,,,"54,607",54512.8,"54,013","54,108","54,021",54521.2,,blue
547,Trial,flow.Sequence,2_0_17,2024-09-26T08:49:22.432Z,,red,,,"2,658",completion,task,,,"54,607",54512.8,"51,846","51,941","51,854",54521.2,,blue
547,Fixation cross,canvas.Screen,2_0_18_0,2024-09-26T08:49:22.932Z,,blue,,,500,timeout,task,,,"55,107",55012.9,"54,513","54,607","54,521",55021.3,,red
547,Stroop screen,canvas.Screen,2_0_18_1,2024-09-26T08:49:23.859Z,,blue,TRUE,blue,"1,011",response,task,blue,keydown(b),"56,034",56032.6,"55,013","55,107","55,021",55946.1,,red
547,Inter-trial interval,canvas.Screen,2_0_18_2,2024-09-26T08:49:24.357Z,,blue,,,500,timeout,task,,,"56,532",56437.8,"55,938","56,034","55,946",56446.2,,red
547,Trial,flow.Sequence,2_0_18,2024-09-26T08:49:24.357Z,,blue,,,"1,917",completion,task,,,"56,533",56437.8,"54,513","54,607","54,521",56446.2,,red
547,Fixation cross,canvas.Screen,2_0_19_0,2024-09-26T08:49:24.857Z,,orange,,,500,timeout,task,,,"57,032",56937.9,"56,438","56,533","56,446",56946.2,,orange
547,Stroop screen,canvas.Screen,2_0_19_1,2024-09-26T08:49:25.591Z,,orange,TRUE,orange,819,response,task,orange,keydown(o),"57,766",57764.9,"56,938","57,032","56,946",57679.6,,orange
547,Inter-trial interval,canvas.Screen,2_0_19_2,2024-09-26T08:49:26.090Z,,orange,,,500,timeout,task,,,"58,266",58171.3,"57,671","57,766","57,680",58179.6,,orange
547,Trial,flow.Sequence,2_0_19,2024-09-26T08:49:26.090Z,,orange,,,"1,725",completion,task,,,"58,266",58171.3,"56,438","56,533","56,446",58179.6,,orange
547,Fixation cross,canvas.Screen,2_0_20_0,2024-09-26T08:49:26.590Z,,red,,,500,timeout,task,,,"58,765",58671.2,"58,171","58,266","58,180",58679.6,,red
547,Stroop screen,canvas.Screen,2_0_20_1,2024-09-26T08:49:27.522Z,,red,TRUE,red,"1,017",response,task,red,keydown(r),"59,697",59696.4,"58,671","58,766","58,680",59620.8,,red
547,Inter-trial interval,canvas.Screen,2_0_20_2,2024-09-26T08:49:28.032Z,,red,,,500,timeout,task,,,"60,207",60112.7,"59,596","59,698","59,621",60121.1,,red
547,Trial,flow.Sequence,2_0_20,2024-09-26T08:49:28.032Z,,red,,,"1,933",completion,task,,,"60,207",60112.7,"58,171","58,266","58,180",60121.1,,red
547,Fixation cross,canvas.Screen,2_0_21_0,2024-09-26T08:49:28.532Z,,blue,,,500,timeout,task,,,"60,707",60612.7,"60,113","60,207","60,121",60621.2,,blue
547,Stroop screen,canvas.Screen,2_0_21_1,2024-09-26T08:49:29.377Z,,blue,TRUE,blue,930,response,task,blue,keydown(b),"61,552",61550.8,"60,613","60,707","60,621",61462.7,,blue
547,Inter-trial interval,canvas.Screen,2_0_21_2,2024-09-26T08:49:29.873Z,,blue,,,500,timeout,task,,,"62,049",61954.3,"61,454","61,552","61,463",61962.7,,blue
547,Trial,flow.Sequence,2_0_21,2024-09-26T08:49:29.873Z,,blue,,,"1,833",completion,task,,,"62,049",61954.3,"60,113","60,207","60,121",61962.7,,blue
547,Fixation cross,canvas.Screen,2_0_22_0,2024-09-26T08:49:30.374Z,,green,,,500,timeout,task,,,"62,549",62454.6,"61,954","62,049","61,963",62462.9,,orange
547,Stroop screen,canvas.Screen,2_0_22_1,2024-09-26T08:49:31.743Z,,green,TRUE,green,"1,454",response,task,green,keydown(g),"63,918",63917,"62,455","62,549","62,463",63829.3,,orange
547,Inter-trial interval,canvas.Screen,2_0_22_2,2024-09-26T08:49:32.240Z,,green,,,500,timeout,task,,,"64,415",64321,"63,821","63,918","63,829",64329.4,,orange
547,Trial,flow.Sequence,2_0_22,2024-09-26T08:49:32.240Z,,green,,,"2,358",completion,task,,,"64,416",64321,"61,954","62,049","61,963",64329.4,,orange
547,Fixation cross,canvas.Screen,2_0_23_0,2024-09-26T08:49:32.740Z,,blue,,,500,timeout,task,,,"64,915",64821,"64,321","64,416","64,329",64829.3,,green
547,Stroop screen,canvas.Screen,2_0_23_1,2024-09-26T08:49:33.624Z,,blue,TRUE,blue,969,response,task,blue,keydown(b),"65,800",65798.5,"64,821","64,915","64,829",65712.6,,green
547,Inter-trial interval,canvas.Screen,2_0_23_2,2024-09-26T08:49:34.123Z,,blue,,,500,timeout,task,,,"66,299",66204.2,"65,705","65,800","65,713",66212.6,,green
547,Trial,flow.Sequence,2_0_23,2024-09-26T08:49:34.123Z,,blue,,,"1,875",completion,task,,,"66,299",66204.2,"64,321","64,416","64,329",66212.6,,green
547,Stroop task,flow.Loop,2_0,2024-09-26T08:49:34.123Z,,,,,"48,199",completion,,,,"66,299",66204.2,"17,997","18,085","18,005",66212.6,,
547,Task frame,canvas.Frame,2,2024-09-26T08:49:34.124Z,,,,,"48,294",,,,,"66,299",66298.9,"17,997","18,084","18,005",66221,,
547,Thanks,html.Screen,3,2024-09-26T08:49:34.141Z,,,,,9,timeout,,,,"66,316",66316,"66,213","66,299","66,221",66229.6,,
