,ID,sender,sender_type,sender_id,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,response,response_action,prime,target,condition,soa_condition,congruence,correct_response,correctResponse,correct
52,2199,target,canvas.Screen,12_0_0_2_4,response,1078.9980000000069,88454.39999997616,88453.857,88470.502,89549.5,89550.39999997616,2023-09-14T12:25:38.214Z,89553.249,response_manmade,m,doll,DOLL,Con_Synth,short,congruent,m,m,True
58,2199,target,canvas.Screen,12_0_0_3_4,response,786.1969999761641,90220.39999997616,90219.785,90236.203,91022.39999997616,91022.89999997616,2023-09-14T12:25:39.686Z,91036.107,response_manmade,m,kiosk,SOFA,Inc_Synth_Synth,short,incongruent,m,m,True
64,2199,target,canvas.Screen,12_0_0_4_4,response,1074.8579999523208,91702.79999995232,91702.103,91718.942,92793.79999995232,92794.79999995232,2023-09-14T12:25:41.458Z,92801.524,response_manmade,m,sash,CLOTH,Inc_Synth_Synth,short,incongruent,m,m,True
70,2199,target,canvas.Screen,12_0_0_5_4,response,851.9850000000006,93468.5,93468.009,93484.515,94336.5,94337.5,2023-09-14T12:25:43.001Z,94350.875,response_manmade,m,melon,HOSE,Inc_Nat_Synth,short,incongruent,m,m,True
76,2199,target,canvas.Screen,12_0_0_6_4,response,799.0779999284714,95017.69999992847,95016.969,95033.622,95832.69999992847,95834.0,2023-09-14T12:25:44.497Z,95849.819,response_manmade,m,belt,BELT,Con_Synth,short,congruent,m,m,True
82,2199,target,canvas.Screen,12_0_0_7_4,response,819.5759999761649,96516.79999995232,96516.138,96532.824,97352.39999997616,97353.5,2023-09-14T12:25:46.017Z,97365.653,response_natural,n,cave,CAVE,Con_Nat,short,congruent,n,n,True
88,2199,target,canvas.Screen,12_0_0_8_4,response,812.6669999523147,98032.5,98031.968,98048.633,98861.29999995232,98862.10000002384,2023-09-14T12:25:47.526Z,98864.834,response_manmade,m,toad,GLOVE,Inc_Nat_Synth,short,incongruent,m,m,True
94,2199,target,canvas.Screen,12_0_0_9_4,response,802.114999928468,99531.89999997616,99531.364,99548.085,100350.19999992847,100350.69999992847,2023-09-14T12:25:49.014Z,100363.998,response_manmade,m,spade,SHELF,Inc_Synth_Synth,short,incongruent,m,m,True
100,2199,target,canvas.Screen,12_0_0_10_4,response,792.7169999761536,101031.19999992847,101030.594,101047.183,101839.89999997616,101840.69999992847,2023-09-14T12:25:50.504Z,101846.534,response_manmade,m,rope,ROPE,Con_Synth,short,congruent,m,m,True
106,2199,target,canvas.Screen,12_0_0_11_4,response,693.6769999284734,102513.89999997616,102512.9,102529.523,103223.19999992847,103223.60000002384,2023-09-14T12:25:51.887Z,103229.138,response_natural,n,daisy,DAISY,Con_Nat,short,congruent,n,n,True
112,2199,target,canvas.Screen,12_0_0_12_4,response,654.6319999284751,103896.5,103895.418,103912.068,104566.69999992847,104567.5,2023-09-14T12:25:53.231Z,104578.423,response_natural,n,harp,SNAIL,Inc_Synth_Nat,short,incongruent,n,n,True
118,2199,target,canvas.Screen,12_0_0_13_4,response,1047.2950000238488,105246.79999995232,105244.72,105261.305,106308.60000002384,106309.29999995232,2023-09-14T12:25:54.973Z,106328.889,response_manmade,m,toast,TOAST,Con_Synth,short,congruent,m,m,True
124,2199,target,canvas.Screen,12_0_0_14_4,response,919.9199999523116,106994.5,106993.931,107010.38,107930.29999995232,107931.0,2023-09-14T12:25:56.594Z,107943.186,response_natural,n,arena,VINE,Inc_Synth_Nat,short,incongruent,n,n,True
130,2199,target,canvas.Screen,12_0_0_15_4,response,767.0849999523198,108610.5,108609.593,108626.215,109393.29999995232,109393.79999995232,2023-09-14T12:25:58.057Z,109409.07,response_natural,n,spear,MOTH,Inc_Synth_Nat,short,incongruent,n,n,True
136,2199,target,canvas.Screen,12_0_0_16_4,response,757.1139999761654,110076.0,110075.484,110092.286,110849.39999997616,110850.10000002384,2023-09-14T12:25:59.513Z,110858.255,response_manmade,m,patio,SPOON,Inc_Synth_Synth,short,incongruent,m,m,True
142,2199,target,canvas.Screen,12_0_0_17_4,response,948.3839999761549,111525.69999992847,111524.943,111541.516,112489.89999997616,112490.39999997616,2023-09-14T12:26:01.154Z,112507.597,response_manmade,m,peach,SHED,Inc_Nat_Synth,short,incongruent,m,m,True
148,2199,target,canvas.Screen,12_0_0_18_4,response,959.3349999284692,113174.19999992847,113173.68,113190.365,114149.69999992847,114150.10000002384,2023-09-14T12:26:02.813Z,114156.438,response_manmade,m,creek,CREEK,Con_Nat,short,congruent,n,n,False
154,2199,target,canvas.Screen,12_0_0_19_4,response,1410.9030000000057,114824.10000002384,114823.243,114839.597,116250.5,116251.79999995232,2023-09-14T12:26:04.915Z,116255.343,response_manmade,m,lime,GULLY,Inc_Nat_Nat,short,incongruent,n,n,False
160,2199,target,canvas.Screen,12_0_0_20_4,response,571.198000000004,116923.39999997616,116921.685,116938.302,117509.5,117510.0,2023-09-14T12:26:06.173Z,117521.335,response_natural,n,hawk,HAWK,Con_Nat,short,congruent,n,n,True
166,2199,target,canvas.Screen,12_0_0_21_4,response,925.1410000000033,118188.39999997616,118187.834,118204.359,119129.5,119129.89999997616,2023-09-14T12:26:07.793Z,119137.058,response_natural,n,seed,SEED,Con_Nat,short,congruent,n,n,True
172,2199,target,canvas.Screen,12_0_0_22_4,response,593.6710000000021,119803.89999997616,119803.397,119820.329,120414.0,120414.69999992847,2023-09-14T12:26:09.078Z,120419.688,response_natural,n,puppy,PUPPY,Con_Nat,short,congruent,n,n,True
178,2199,target,canvas.Screen,12_0_0_23_4,response,1053.300000000003,121086.5,121086.048,121102.7,122156.0,122156.69999992847,2023-09-14T12:26:10.820Z,122168.878,response_manmade,m,mail,MAIL,Con_Synth,short,congruent,m,m,True
184,2199,target,canvas.Screen,12_0_0_24_4,response,1043.940999928469,122836.10000002384,122835.15,122851.759,123895.69999992847,123896.29999995232,2023-09-14T12:26:12.560Z,123901.172,response_manmade,m,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,m,True
190,2199,target,canvas.Screen,12_0_0_25_4,response,835.1759999523201,124568.0,124567.54,124584.124,125419.29999995232,125420.39999997616,2023-09-14T12:26:14.084Z,125433.688,response_manmade,m,bike,BIKE,Con_Synth,short,congruent,m,m,True
196,2199,target,canvas.Screen,12_0_0_26_4,response,816.3519999284763,126100.60000002384,126099.988,126116.848,126933.19999992847,126934.29999995232,2023-09-14T12:26:15.598Z,126949.486,response_manmade,m,coat,COAT,Con_Synth,short,congruent,m,m,True
202,2199,target,canvas.Screen,12_0_0_27_4,response,794.9029999761551,127616.39999997616,127615.808,127632.497,128427.39999997616,128428.39999997616,2023-09-14T12:26:17.092Z,128431.995,response_manmade,m,paint,PAINT,Con_Synth,short,congruent,m,m,True
208,2199,target,canvas.Screen,12_0_0_28_4,response,565.0310000000027,129099.39999997616,129098.54,129114.969,129680.0,129680.39999997616,2023-09-14T12:26:18.343Z,129698.76,response_natural,n,worm,WORM,Con_Nat,short,congruent,n,n,True
214,2199,target,canvas.Screen,12_0_0_29_4,response,813.2639999284729,130365.10000002384,130364.354,130380.936,131194.19999992847,131194.79999995232,2023-09-14T12:26:19.858Z,131197.197,response_natural,n,sewer,CORAL,Inc_Synth_Nat,short,incongruent,n,n,True
220,2199,target,canvas.Screen,12_0_0_30_4,response,947.3520000238495,131864.10000002384,131863.526,131880.248,132827.60000002384,132828.29999995232,2023-09-14T12:26:21.491Z,132847.837,response_natural,n,torch,CHIMP,Inc_Synth_Nat,short,incongruent,n,n,True
226,2199,target,canvas.Screen,12_0_0_31_4,response,619.4860000000044,133513.5,133512.843,133529.514,134149.0,134149.79999995232,2023-09-14T12:26:22.813Z,134162.243,response_natural,n,finch,SLOTH,Inc_Nat_Nat,short,incongruent,m,m,False
232,2199,target,canvas.Screen,12_0_0_32_4,response,617.194999976171,134829.19999992847,134828.561,134845.205,135462.39999997616,135463.19999992847,2023-09-14T12:26:24.126Z,135478.383,response_natural,n,fern,PETAL,Inc_Nat_Nat,short,incongruent,n,n,True
238,2199,target,canvas.Screen,12_0_0_33_4,response,474.56499995233025,136145.0,136144.544,136161.235,136635.79999995232,136636.60000002384,2023-09-14T12:26:25.299Z,136644.218,response_natural,n,goose,GOOSE,Con_Nat,short,congruent,n,n,True
244,2199,target,canvas.Screen,12_0_0_34_4,response,532.2110000238463,137311.0,137310.511,137327.389,137859.60000002384,137860.10000002384,2023-09-14T12:26:26.523Z,137877.091,response_natural,n,soil,SOIL,Con_Nat,short,congruent,n,n,True
250,2199,target,canvas.Screen,12_0_0_35_4,response,1113.5779999761726,138543.79999995232,138543.174,138559.822,139673.39999997616,139673.89999997616,2023-09-14T12:26:28.337Z,139675.935,response_natural,n,crow,YACHT,Inc_Nat_Synth,short,incongruent,m,m,False
256,2199,target,canvas.Screen,12_0_0_36_4,response,863.2850000238395,140343.0,140342.226,140358.815,141222.10000002384,141223.0,2023-09-14T12:26:29.886Z,141225.104,response_natural,n,cobra,TWIG,Inc_Nat_Nat,short,incongruent,n,n,True
262,2199,target,canvas.Screen,12_0_0_37_4,response,1047.5669999523088,141892.19999992847,141891.6,141908.233,142955.79999995232,142956.69999992847,2023-09-14T12:26:31.620Z,142974.849,response_manmade,m,leaf,COIN,Inc_Nat_Synth,short,incongruent,m,m,True
268,2199,target,canvas.Screen,12_0_0_38_4,response,527.3350000238279,143641.10000002384,143640.451,143657.265,144184.60000002384,144185.29999995232,2023-09-14T12:26:32.848Z,144190.092,response_manmade,m,sword,SWORD,Con_Synth,short,congruent,m,m,True
274,2199,target,canvas.Screen,12_0_0_39_4,response,721.1780000000144,144858.10000002384,144856.424,144873.322,145594.5,145595.29999995232,2023-09-14T12:26:34.258Z,145605.962,response_natural,n,rail,SQUID,Inc_Synth_Nat,short,incongruent,n,n,True
280,2199,target,canvas.Screen,12_0_0_40_4,response,764.6479999284784,146272.89999997616,146272.332,146289.052,147053.69999992847,147055.0,2023-09-14T12:26:35.718Z,147071.865,response_natural,n,berry,OTTER,Inc_Nat_Nat,short,incongruent,n,n,True
286,2199,target,canvas.Screen,12_0_0_41_4,response,730.8959999523067,147738.79999995232,147738.236,147754.904,148485.79999995232,148486.29999995232,2023-09-14T12:26:37.149Z,148505.361,response_manmade,m,camel,BENCH,Inc_Nat_Synth,short,incongruent,m,m,True
292,2199,target,canvas.Screen,12_0_0_42_4,response,706.7909999999974,149171.29999995232,149170.706,149187.709,149894.5,149895.19999992847,2023-09-14T12:26:38.558Z,149903.711,response_manmade,m,mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,m,True
298,2199,target,canvas.Screen,12_0_0_43_4,response,882.7809999761521,150570.60000002384,150570.167,150586.619,151469.39999997616,151477.60000002384,2023-09-14T12:26:40.140Z,151486.08,response_natural,n,grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,n,True
304,2199,target,canvas.Screen,12_0_0_44_4,response,741.7119999523275,152153.39999997616,152152.646,152169.088,152910.79999995232,152912.0,2023-09-14T12:26:41.575Z,152918.706,response_manmade,m,tower,TOWER,Con_Synth,short,congruent,m,m,True
310,2199,target,canvas.Screen,12_0_0_45_4,response,738.7909999761614,153585.60000002384,153584.923,153601.609,154340.39999997616,154341.0,2023-09-14T12:26:43.004Z,154351.194,response_manmade,m,ladle,CAFÉ,Inc_Synth_Synth,short,incongruent,m,m,True
316,2199,target,canvas.Screen,12_0_0_46_4,response,751.1409999523021,155018.5,155017.617,155034.159,155785.29999995232,155785.79999995232,2023-09-14T12:26:44.449Z,155800.407,response_natural,n,poppy,DINGO,Inc_Nat_Nat,short,incongruent,n,n,True
322,2199,target,canvas.Screen,12_0_0_47_4,response,567.0199999761535,156467.60000002384,156467.021,156483.38,157050.39999997616,157051.19999992847,2023-09-14T12:26:45.714Z,157066.409,response_natural,n,grass,GRASS,Con_Nat,short,congruent,n,n,True
328,2199,target,canvas.Screen,12_0_0_48_4,response,621.048999976163,157734.0,157732.764,157749.351,158370.39999997616,158371.19999992847,2023-09-14T12:26:47.034Z,158382.572,response_manmade,m,tank,TANK,Con_Synth,short,congruent,m,m,True
334,2199,target,canvas.Screen,12_0_0_49_4,response,603.9729999999981,159049.5,159048.683,159065.527,159669.5,159670.29999995232,2023-09-14T12:26:48.333Z,159681.888,response_manmade,m,cable,CABLE,Con_Synth,short,congruent,m,m,True
340,2199,target,canvas.Screen,12_0_0_50_4,response,531.0919999761682,160348.39999997616,160347.93,160364.808,160895.89999997616,160896.89999997616,2023-09-14T12:26:49.560Z,160914.286,response_manmade,m,drug,DRUG,Con_Synth,short,congruent,m,m,True
346,2199,target,canvas.Screen,12_0_0_51_4,response,918.3249999523105,161582.19999992847,161580.606,161597.475,162515.79999995232,162516.89999997616,2023-09-14T12:26:51.180Z,162530.074,response_manmade,m,water,MEDAL,Inc_Nat_Synth,short,incongruent,m,m,True
352,2199,target,canvas.Screen,12_0_0_52_4,response,642.3930000000109,163197.10000002384,163196.424,163213.107,163855.5,163855.89999997616,2023-09-14T12:26:52.519Z,163862.783,response_natural,n,whale,WHALE,Con_Nat,short,congruent,n,n,True
358,2199,target,canvas.Screen,12_0_0_53_4,response,598.7419999761623,164530.19999992847,164529.112,164545.658,165144.39999997616,165145.79999995232,2023-09-14T12:26:53.809Z,165162.023,response_natural,n,frog,FROG,Con_Nat,short,congruent,n,n,True
364,2199,target,canvas.Screen,12_0_0_54_4,response,840.5359999999928,165828.89999997616,165828.377,165844.964,166685.5,166686.39999997616,2023-09-14T12:26:55.349Z,166694.498,response_manmade,m,ruler,PANSY,Inc_Synth_Nat,short,incongruent,n,n,False
370,2199,target,canvas.Screen,12_0_0_55_4,response,836.9060000238533,167361.79999995232,167361.128,167377.694,168214.60000002384,168215.19999992847,2023-09-14T12:26:56.878Z,168226.966,response_manmade,m,gate,GATE,Con_Synth,short,congruent,m,m,True
376,2199,target,canvas.Screen,12_0_0_56_4,response,618.2449999284872,168894.19999992847,168893.616,168909.955,169528.19999992847,169529.29999995232,2023-09-14T12:26:58.192Z,169542.931,response_manmade,m,corn,CORN,Con_Nat,short,congruent,n,n,False
382,2199,target,canvas.Screen,12_0_0_57_4,response,770.1629999523284,170210.0,170209.219,170226.137,170996.29999995232,170997.5,2023-09-14T12:26:59.660Z,171008.777,response_manmade,m,bread,BREAD,Con_Synth,short,congruent,m,m,True
388,2199,target,canvas.Screen,12_0_0_58_4,response,609.5939999761467,171675.69999992847,171675.1,171691.806,172301.39999997616,172317.5,2023-09-14T12:27:00.980Z,172324.812,response_natural,n,deer,DEER,Con_Nat,short,congruent,n,n,True
394,2199,target,canvas.Screen,12_0_0_59_4,response,599.0139999284875,172992.0,172991.016,173007.686,173606.69999992847,173607.89999997616,2023-09-14T12:27:02.271Z,173624.12,response_natural,n,rake,HUSKY,Inc_Synth_Nat,short,incongruent,n,n,True
404,2199,target,canvas.Screen,12_1_0_0_5,response,578.3069999284635,188649.60000002384,188649.142,188665.893,189244.19999992847,189245.10000002384,2023-09-14T12:27:17.909Z,189248.822,response_natural,n,hare,HARE,Con_Nat,long,congruent,n,n,True
411,2199,target,canvas.Screen,12_1_0_1_5,response,522.4120000000112,189999.29999995232,189998.653,190015.088,190537.5,190538.60000002384,2023-09-14T12:27:19.202Z,190548.188,response_manmade,m,wheat,BRICK,Inc_Nat_Synth,long,incongruent,m,m,True
418,2199,target,canvas.Screen,12_1_0_2_5,response,765.1440000000002,191298.69999992847,191297.942,191314.356,192079.5,192080.10000002384,2023-09-14T12:27:20.744Z,192097.267,response_manmade,m,canon,CANON,Con_Synth,long,congruent,m,m,True
425,2199,target,canvas.Screen,12_1_0_3_5,response,573.0830000238493,192848.0,192846.942,192863.517,193436.60000002384,193437.60000002384,2023-09-14T12:27:22.101Z,193446.552,response_manmade,m,olive,MOTOR,Inc_Nat_Synth,long,incongruent,m,m,True
432,2199,target,canvas.Screen,12_1_0_4_5,response,562.4659999523137,194196.79999995232,194196.126,194212.834,194775.29999995232,194775.89999997616,2023-09-14T12:27:23.440Z,194779.158,response_manmade,m,linen,LINEN,Con_Synth,long,congruent,m,m,True
439,2199,target,canvas.Screen,12_1_0_5_5,response,762.9909999761439,195529.69999992847,195529.006,195545.409,196308.39999997616,196308.89999997616,2023-09-14T12:27:24.973Z,196311.643,response_manmade,m,canoe,CANOE,Con_Synth,long,congruent,m,m,True
446,2199,target,canvas.Screen,12_1_0_6_5,response,769.2829999284877,197061.89999997616,197061.256,197077.917,197847.19999992847,197847.60000002384,2023-09-14T12:27:26.511Z,197860.806,response_manmade,m,apron,APRON,Con_Synth,long,congruent,m,m,True
453,2199,target,canvas.Screen,12_1_0_7_5,response,508.5179999284737,198611.19999992847,198610.507,198627.182,199135.69999992847,199136.29999995232,2023-09-14T12:27:27.800Z,199143.481,response_manmade,m,taxi,CHAIN,Inc_Synth_Synth,long,incongruent,m,m,True
460,2199,target,canvas.Screen,12_1_0_8_5,response,567.5079999284644,199893.5,199893.043,199909.692,200477.19999992847,200477.79999995232,2023-09-14T12:27:29.142Z,200492.704,response_manmade,m,shoe,COUCH,Inc_Synth_Synth,long,incongruent,m,m,True
