item;n_trials;err;rt;sd;rtz;n_used;c_freq_movies;lc_freq_movies;c_freq_books;lc_freq_books;n_letters;n_syllables
guimauve;24;0;695,0833333;150,3873019;-0,128011047;24;1,25;0,096910013;2,23;0,348304863;8;2
guindés;25;0,28;794,5882353;186,1293431;0,660289431;17;0,05;-1,301029996;0,48;-0,318758763;7;2
guinguette;24;0,208333333;851,0526316;223,4287044;0,546112079;19;0,14;-0,853871964;2,36;0,372912003;10;2
guirlande;25;0,12;675,6363636;88,1089939;-0,017027633;22;0,62;-0,207608311;2,3;0,361727836;9;2
guirlandes;25;0,04;684,2608696;145,0812366;-0,092207726;23;1,03;0,012837225;6,76;0,829946696;10;2
guise;25;0,08;780,8695652;225,214101;0,502554294;23;6,26;0,796574333;20,61;1,314077992;5;1
guitare;25;0,04;683,0833333;229,2884867;-0,381625909;24;12,78;1,106530854;11,55;1,062581984;7;2
guitares;25;0;647,375;149,0123463;-0,47479039;24;1,08;0,033423755;3,24;0,51054501;8;2
guitariste;24;0,041666667;740,2173913;174,0313338;-0,000277896;23;1,76;0,245512668;3,38;0,5289167;10;3
guitaristes;25;0;811,28;266,2776621;0,340925637;25;0,53;-0,27572413;1,01;0,004321374;11;3
guttural;24;0,75;1022;246,1007924;1,677478095;6;0,04;-1,397940009;1,08;0,033423755;8;3
gym;25;0;643,56;117,3378598;-0,477326686;25;9,18;0,962842681;2,23;0,348304863;3;1
gymnase;25;0,04;636,9130435;219,1802731;-0,598944179;23;4,11;0,613841822;2,09;0,320146286;7;2
gymnastique;25;0;681,28;176,0486486;-0,242569527;25;2,74;0,437750563;9,39;0,972665592;11;3
gynéco;25;0,04;733,173913;191,9528001;0,158131084;23;0,96;-0,017728767;0,54;-0,26760624;6;3
gynécologue;24;0,083333333;812,5454545;302,8876465;0,295014494;22;1,38;0,139879086;3,65;0,562292864;11;4
gyrophare;22;0,454545455;1090,916667;296,9586621;1,285908535;12;0,3;-0,522878745;0,81;-0,091514981;9;3
gyrophares;23;0,260869565;981,8235294;241,4922968;1,333274367;17;0,26;-0,585026652;0,61;-0,214670165;10;3
habile;25;0;712,44;234,7521885;-0,219081386;25;5,6;0,748188027;13,11;1,117602692;6;2
habilement;23;0;731,4761905;201,6337321;0,382352585;21;0,58;-0,236572006;5,2;0,716003344;10;3
habiles;24;0;668,125;115,6600388;-0,363684578;24;0,84;-0,075720714;4,05;0,607455023;7;2
habileté;25;0;690,68;171,152398;-0,147765852;25;2,03;0,307496038;10,54;1,022840611;8;3
habilla;24;0,125;744,8571429;256,0510273;0,080047099;21;0,13;-0,886056648;3,78;0,5774918;7;3
habillait;24;0;665,9565217;215,7581723;-0,419553825;23;0,86;-0,065501549;6,08;0,783903579;9;3
habille;26;0,076923077;656,3043478;219,6794017;-0,409901743;23;16,95;1,229169703;7,97;0,901458321;7;2
habillé;25;0,04;703,5;189,1093541;-0,113050152;24;12,38;1,092720645;19,06;1,280122896;7;3
habillée;26;0,038461538;632,8;166,9922653;-0,507981189;25;7,89;0,897077003;13,38;1,126456113;8;3
habillées;25;0;668,92;191,1502289;-0,274087397;25;0,84;-0,075720714;3,44;0,536558443;9;3
habillement;24;0,083333333;637,6818182;167,4288438;-0,324204996;22;0,55;-0,259637311;2,5;0,397940009;11;3
habillent;24;0;679,875;238,3691533;-0,175040073;24;0,77;-0,113509275;1,35;0,130333768;9;2
habiller;25;0;676,96;187,2497174;-0,390426505;25;17,1;1,23299611;15,27;1,183839037;8;3
habilles;25;0,08;766,1818182;187,4547911;0,179257293;22;2,26;0,354108439;0,27;-0,568636236;8;2
habillés;24;0;712,375;255,8093401;-0,186662264;24;3,41;0,532754379;8,44;0,926342447;8;3
habilleuse;25;0,04;724,7391304;147,2049336;-0,040891434;23;0,62;-0,207608311;0,2;-0,698970004;10;3
habillez;25;0;702,125;167,784881;-0,235376265;24;3,65;0,562292864;0,2;-0,698970004;8;3
habit;25;0,04;637,0833333;132,57448;-0,605360034;24;8,34;0,921166051;11,08;1,04453976;5;2
habita;25;0,12;728,9090909;261,0569923;0,04990917;22;0,02;-1,698970004;1,08;0,033423755;6;3
habitable;25;0;665,2083333;165,3675693;-0,278719663;24;0,34;-0,468521083;1,69;0,227886705;9;3
habitacle;23;0,086956522;862,047619;295,3092407;0,667328679;21;0,26;-0,585026652;1,62;0,209515015;9;3
habitaient;24;0,083333333;702,6363636;195,5284769;-0,110421014;22;2,04;0,309630167;8,24;0,915927212;10;3
habitais;21;0,142857143;726,9444444;247,2432649;0,202378922;18;3,27;0,514547753;4,39;0,64246452;8;3
habitait;24;0;657,375;174,612817;-0,364127227;24;8,94;0,951337519;31,01;1,491501766;8;3
habitant;24;0;635,75;155,9641124;-0,560191934;24;1,87;0,271841607;6,14;0,788168371;8;3
habitants;24;0;643,625;117,0361566;-0,397690437;24;15,21;1,182129214;25;1,397940009;9;3
habitat;25;0,04;725,75;247,9462161;-0,072610723;24;1,31;0,117271296;0,88;-0,055517328;7;3
habitation;25;0,04;639,6666667;190,3606798;-0,371284669;24;0,82;-0,086186148;3,58;0,553883027;10;4
habitations;25;0,04;768,125;180,6816351;0,130094028;24;0,95;-0,022276395;2,03;0,307496038;11;4
habite;25;0,04;627,75;156,1722154;-0,478814915;24;59,55;1,774881766;22,5;1,352182518;6;2
habité;26;0;644,3076923;169,9326382;-0,450457213;26;5,54;0,743509765;10,54;1,022840611;6;3
habitée;25;0;612,24;142,8554864;-0,577083442;25;1,42;0,152288344;4,53;0,656098202;7;3
habitent;24;0;597,5833333;100,6323125;-0,476132589;24;6,92;0,840106094;4,8;0,681241237;8;2
habiter;24;0;705,7916667;171,7163939;-0,106350164;24;12,73;1,104828404;13,51;1,130655349;7;3
habites;22;0,045454545;831,1904762;239,8630065;0,127567141;21;11,71;1,068556895;1,96;0,292256071;7;2
habités;24;0;629,5652174;185,0115048;-0,4459287;23;0,56;-0,251811973;2,43;0,385606274;7;3
habitez;24;0,041666667;654,4782609;184,5084057;-0,528838434;23;8,83;0,945960704;1,82;0,260071388;7;3
habitions;24;0,083333333;751,7619048;223,9664941;0,354461648;21;0,39;-0,408935393;2,16;0,334453751;9;3
habitons;24;0,041666667;688;201,0133419;-0,318794002;23;1,72;0,235528447;1,55;0,190331698;8;3
habits;23;0,043478261;673,5454545;139,3972492;-0,554928076;22;19,29;1,285332228;16,42;1,215373153;6;2
habituait;25;0,04;701,8333333;215,5879053;-0,120809037;24;0,17;-0,769551079;1,76;0,245512668;9;3
habituant;25;0,12;728;202,2803335;-0,17642291;22;0,01;-2;0,74;-0,13076828;9;3
habitude;25;0;594,44;145,38629;-0,647145702;25;89,71;1,952840857;128,51;2,108936924;8;3
habitudes;23;0,043478261;701,5;252,6602745;-0,337355396;22;8,52;0,930439595;25,95;1,414137362;9;3
habitue;25;0,2;676,75;161,9931366;-0,342637237;20;5,36;0,72916479;4,53;0,656098202;7;3
habitué;25;0;598,625;110,606554;-0,818626897;24;8,49;0,92890769;17,56;1,244524512;7;3
habituée;25;0;561,4;87,67838958;-0,768311902;25;4,85;0,685741739;9,33;0,969881644;8;3
habituel;25;0;684,32;174,2308622;-0,280433755;25;5,35;0,728353782;14,86;1,172018809;8;3
habituelle;23;0,043478261;640,6818182;188,4542098;-0,548658984;22;4,95;0,694605199;13,65;1,135132651;10;3
habituellement;25;0;682,375;161,9075991;-0,186983715;24;4,02;0,604226053;7,7;0,886490725;14;4
habituelles;25;0;671,5833333;126,9121287;-0,350661308;24;2;0,301029996;5,41;0,733197265;11;3
habituels;25;0;668,4;244,1387925;-0,412057542;25;3,36;0,526339277;6,01;0,778874472;9;3
habituent;25;0;750,08;298,5266487;-0,083952078;25;0,47;-0,327902142;0,61;-0,214670165;9;3
habituer;25;0;616,48;164,6663596;-0,612105491;25;8,95;0,951823035;9,26;0,966610987;8;3
habituera;25;0,08;710,3636364;177,4938082;-0,108767268;22;0,21;-0,677780705;0,2;-0,698970004;9;4
habitues;23;0,347826087;742,9285714;287,840892;0,283575731;14;0,71;-0,148741651;0,34;-0,468521083;8;3
habitués;23;0;680,6521739;154,0473979;-0,362516837;23;3,83;0,583198774;11,75;1,070037867;8;3
hache;24;0,041666667;659,3913043;191,5090169;-0,554846293;23;9,02;0,955206538;11,9;1,075546961;5;1
haché;23;0,043478261;631,2272727;114,7161847;-0,445850306;22;0,85;-0,070581074;2,02;0,305351369;5;2
hachée;48;0,020833333;686,787234;192,0615771;-0,254018954;47;0,97;-0,013228266;3,44;0,536558443;6;2
hachèrent;25;0,08;772,1363636;267,7317946;0,423775056;22;0;#NAME?;0,07;-1,15490196;9;2
haches;25;0,12;682,8571429;158,8912476;-0,194531511;21;1,64;0,214843848;1,89;0,276461804;6;1
hachés;25;0;728,04;200,828177;-0,116539692;25;0,18;-0,744727495;1,82;0,260071388;6;2
hachis;25;0,12;778,8636364;191,1706531;0,224480103;22;1,07;0,029383778;1,22;0,086359831;6;2
hachoir;25;0,04;738,25;165,1856005;0,12303462;24;0,68;-0,167491087;0,61;-0,214670165;7;2
hachure;23;0,086956522;811,7619048;214,3667196;0,35097177;21;0;#NAME?;0,27;-0,568636236;7;2
hachures;24;0;831,1666667;238,319053;0,660834148;24;0;#NAME?;1,35;0,130333768;8;2
hacienda;25;0,8;862,6;78,40790776;1,365183043;5;0,9;-0,045757491;0,2;-0,698970004;8;3
hagard;24;0,166666667;834,7;260,8242199;0,529817842;20;0,24;-0,619788758;6,96;0,84260924;6;2
hagarde;25;0,48;864,6923077;151,9206946;1,004018255;13;0,03;-1,522878745;3,51;0,545307116;7;2
hagards;25;0,24;864,3684211;233,0086337;0,621398354;19;0,19;-0,721246399;2,3;0,361727836;7;2
haie;21;0;674,1904762;164,6467792;-0,392359252;21;2,6;0,414973348;14,8;1,170261715;4;1
haies;23;0,043478261;786,0909091;156,0814528;0,245863557;22;0,76;-0,119186408;11,28;1,0523091;5;1
haillon;25;0,28;842,2222222;148,9577735;0,738858706;18;0,01;-2;0,47;-0,327902142;7;2
haillons;24;0,25;794,8333333;194,6735578;0,238567087;18;1,77;0,247973266;3,31;0,519827994;8;2
haine;23;0;673,8695652;142,3083414;-0,523176716;23;31,49;1,498172661;49,39;1,693639026;5;1
haines;24;0,083333333;764,5714286;243,7707061;0,170757801;21;1,62;0,209515015;3,11;0,492760389;6;1
haineuse;25;0,04;700,2916667;199,7614837;0,047762045;24;0,07;-1,15490196;1,76;0,245512668;8;2
haineux;25;0,08;745,0909091;305,9996746;0,036469262;22;0,82;-0,086186148;4,32;0,635483747;7;2
haïr;25;0;682,96;237,8517535;-0,243734913;25;5,91;0,771587481;7,09;0,850646235;4;2
hais;25;0,12;729,25;267,4083955;-0,131310761;20;31,21;1,494293769;8,85;0,946943271;4;1
haïs;24;0,125;769,35;232,2578592;0,387345631;20;0,47;-0,327902142;1,15;0,06069784;4;2
haïssable;26;0,115384615;785,5238095;140,1715446;0,340224778;21;0,07;-1,15490196;1,15;0,06069784;9;3
haïssables;25;0,08;905,2727273;160,6629663;0,893388646;22;0,01;-2;0,47;-0,327902142;10;3
haïssais;25;0,04;792,3333333;187,5470183;0,290606324;24;1,2;0,079181246;2,09;0,320146286;8;3
haïssait;25;0,08;768,8695652;223,6853115;0,334689867;23;1,1;0,041392685;6,08;0,783903579;8;3
haïssent;26;0,038461538;737,6;247,1709934;-0,003387699;25;2,44;0,387389826;1,08;0,033423755;8;2
haïssez;24;0,083333333;737,6363636;178,6351817;0,252567204;22;1,19;0,075546961;0,27;-0,568636236;7;3
hait;23;0,304347826;723,4666667;179,1371648;0,085677975;15;7,53;0,876794976;3,58;0,553883027;4;1
halage;25;0,72;684;171,189953;0,001368474;5;0,16;-0,795880017;1,49;0,173186268;6;2
halaient;24;0,291666667;909,4705882;347,6300328;0,809256271;17;0;#NAME?;0,34;-0,468521083;8;2
hâlé;25;0,08;735,2608696;235,0182232;0,006969263;23;0,04;-1,397940009;1,69;0,227886705;4;2
haleine;24;0,041666667;625,7272727;112,8733727;-0,325029835;22;7,55;0,877946952;21,82;1,338854746;7;2
haleines;25;0;806,375;266,8863644;0,281012781;24;0,45;-0,346787486;1,22;0,086359831;8;2
halent;24;0,375;846;294,2062768;0,78526833;13;0,1;-1;0,2;-0,698970004;6;1
haletait;24;0;748,5;223,6925297;0,158019041;24;0;#NAME?;3,58;0,553883027;8;2
haletant;25;0,08;714,3913043;188,1722468;-0,267384499;23;0,12;-0,920818754;7,23;0,859138297;8;2
haletante;25;0,04;878,8695652;273,0173661;0,577494688;23;0,4;-0,397940009;4,66;0,668385917;9;2
haletants;25;0,16;712,15;169,8077163;-0,0289584;20;0,01;-2;1,76;0,245512668;9;2
halètement;24;0,125;882,5714286;237,6525976;0,825374795;21;0;#NAME?;2,57;0,409933123;10;3
halètements;24;0,125;930,3;241,4565669;1,154232377;20;0,45;-0,346787486;1,15;0,06069784;11;3
haleter;24;0,166666667;729,2;217,3569947;0,084597071;20;0,2;-0,698970004;1,28;0,10720997;7;2
halètes;25;0,68;872,4285714;357,1133607;0,616851759;7;0,01;-2;0;#NAME?;7;2
hall;25;0,04;657;147,4242621;-0,370796226;24;9,73;0,98811284;25,81;1,411788005;4;1
halle;25;0,08;624,2727273;170,8098865;-0,463169173;22;0,26;-0,585026652;1,01;0,004321374;5;1
hallebarde;23;0,565217391;885,2;242,0549983;1,135453666;10;0,05;-1,301029996;0,27;-0,568636236;10;2
hallebardes;24;0,75;862,6;168,2165271;0,469204696;5;0,01;-2;1,01;0,004321374;11;2
halles;24;0,083333333;752,1428571;180,8668808;0,02643837;21;0,57;-0,244125144;8,31;0,919601024;6;1
hallucinant;23;0,043478261;735,3636364;268,202579;-0,060052009;22;1,47;0,167317335;0,95;-0,022276395;11;4
hallucinante;24;0;762;130,6861491;0,015176684;24;0,1;-1;1,62;0,209515015;12;4
hallucinants;26;0,076923077;681,3333333;118,4426725;-0,257118831;24;0,04;-1,397940009;0,34;-0,468521083;12;4
hallucination;24;0,041666667;845,4347826;290,8055936;0,377545697;23;3,46;0,539076099;3,51;0,545307116;13;5
hallucinations;25;0;714,96;227,4431211;-0,091128434;25;4,43;0,646403726;2,09;0,320146286;14;5
hallucine;24;0,041666667;764,4347826;250,1028563;0,172223303;23;1,87;0,271841607;0,2;-0,698970004;9;3
hallucinée;25;0;739,56;211,0714887;-0,179577888;25;0,12;-0,920818754;0,67;-0,173925197;10;4
halo;25;0,4;822,0666667;277,8536271;0,40774681;15;1,3;0,113943352;7,5;0,875061263;4;2
halte;25;0,04;678,5;127,3721012;-0,271588308;24;18,04;1,256236533;14,93;1,174059808;5;1
haltères;25;0,16;864,2380952;307,9590727;0,618938453;21;0,89;-0,050609993;1,28;0,10720997;8;2
haltes;25;0,12;781,6363636;269,4948618;0,03869988;22;0,03;-1,522878745;1,89;0,276461804;6;1
hamac;25;0,16;732,952381;162,849156;-0,005921632;21;1,63;0,212187604;3,11;0,492760389;5;2
hamburger;24;0;746,4166667;155,4885475;-0,077348547;24;4,1;0,612783857;0,41;-0,387216143;9;3
hamburgers;25;0,04;751,0909091;218,509433;0,170822025;22;3,38;0,5289167;0,27;-0,568636236;10;3
hameau;25;0,04;724,375;199,5614349;0,082324479;24;0,79;-0,102372909;7,91;0,898176483;6;2
hameaux;25;0,08;724,3913043;157,4916272;0,056892;23;0,03;-1,522878745;2,7;0,431363764;7;2
hameçon;25;0;680,16;226,4811766;-0,256239804;25;2,61;0,416640507;2,5;0,397940009;7;2
hammam;25;0,24;739,1764706;132,1803859;0,224219019;17;0,58;-0,236572006;1,49;0,173186268;6;2
hamster;24;0,041666667;751,9565217;256,9388817;0,115972989;23;2,18;0,338456494;0,68;-0,167491087;7;2
hanche;26;0,038461538;661,12;206,9175198;-0,420346784;25;3,42;0,534026106;9,59;0,981818607;6;1
hanches;24;0,083333333;628,0909091;88,02159318;-0,506150637;22;5,48;0,738780558;22,77;1,357363031;7;1
handicap;24;0,041666667;627,173913;107,6444704;-0,464303651;23;3,4;0,531478917;2,3;0,361727836;8;3
handicapé;25;0,04;633,4583333;139,5735677;-0,511981098;24;2,64;0,421603927;1,08;0,033423755;9;4
handicapés;25;0;634,2;91,12811494;-0,550088542;25;3,95;0,596597096;0,82;-0,086186148;10;4
hangar;25;0,2;728,15;129,1593365;0,369480266;20;5,44;0,7355989;12,97;1,112939976;6;2
hangars;25;0,16;819,6666667;264,7344582;0,203212427;21;0,2;-0,698970004;5,88;0,769377326;7;2
hanneton;25;0,28;859,6470588;188,5384381;0,683352065;17;0,05;-1,301029996;2,7;0,431363764;8;2
hannetons;23;0,217391304;856,5625;193,1617522;0,872292518;16;0,45;-0,346787486;2,64;0,421603927;9;2
hantaient;24;0,083333333;724,2727273;225,6995858;0,103511414;22;0,02;-1,698970004;0,74;-0,13076828;9;2
hantait;25;0,04;799,5217391;212,0572113;0,037941815;23;0,42;-0,37675071;2,36;0,372912003;7;2
hante;25;0,12;672,7727273;177,9662707;-0,231519064;22;2,7;0,431363764;2,91;0,463892989;5;1
hanté;23;0;604,3913043;105,9286806;-0,57085788;23;2,58;0,411619706;3,45;0,537819095;5;2
hantée;26;0;645,0769231;97,29005009;-0,486500157;26;2,25;0,352182518;1,42;0,152288344;6;2
hanter;24;0,041666667;622,5652174;122,9163892;-0,389564576;23;1,92;0,283301229;2,23;0,348304863;6;2
hantés;24;0,041666667;632,7826087;132,9979345;-0,532106768;23;0,52;-0,283996656;1,35;0,130333768;6;2
hantise;25;0,04;771,826087;218,4023918;0,213952603;23;0,07;-1,15490196;4,46;0,649334859;7;2
hantises;24;0,041666667;753,826087;179,4794625;0,457705241;23;0,12;-0,920818754;0,61;-0,214670165;8;2
happa;25;0,4;833,4;216,1291942;0,780709937;15;0;#NAME?;0,34;-0,468521083;5;2
happe;24;0,583333333;676,8888889;154,2193604;-0,293486031;9;0,16;-0,795880017;1,15;0,06069784;5;1
happé;25;0,16;757,45;245,3655651;0,242032286;20;0,11;-0,958607315;2,23;0,348304863;5;2
happée;24;0,125;702,6666667;195,3001109;-0,082793321;21;0,32;-0,494850022;1,15;0,06069784;6;2
happer;24;0,291666667;816,625;215,682444;0,736330028;16;0,24;-0,619788758;0,88;-0,055517328;6;2
harangues;24;0,333333333;899,875;216,9091592;1,453605097;16;0;#NAME?;0,41;-0,387216143;9;2
harangués;24;0,5;922,6363636;255,9051671;0,562957162;11;0;#NAME?;0,14;-0,853871964;9;3
harassaient;25;0,28;994,6875;325,779418;1,396327638;16;0,01;-2;0,14;-0,853871964;11;3
harassé;25;0,24;844,1666667;183,7511905;0,868857272;18;0,02;-1,698970004;1,42;0,152288344;7;3
harassée;25;0,2;850,8947368;245,4064417;0,498081455;19;0,02;-1,698970004;0,55;-0,259637311;8;3
harassés;26;0,269230769;840,8333333;196,4203925;0,643180667;18;0,12;-0,920818754;1,22;0,086359831;8;3
harcelais;23;0,043478261;713,1363636;134,1627638;-0,081483739;22;0,11;-0,958607315;0,2;-0,698970004;9;3
harcèle;25;0;719,96;145,4219378;-0,139637333;25;2,88;0,459392488;0,68;-0,167491087;7;2
harcelé;25;0,04;683,1666667;158,525726;-0,339793273;24;1,16;0,064457989;1,62;0,209515015;7;3
harcèlement;25;0,04;652,6666667;110,3597543;-0,304213989;24;3,65;0,562292864;1,35;0,130333768;11;3
harcèlent;25;0,04;701,75;289,0136525;-0,22963754;24;0,41;-0,387216143;0,27;-0,568636236;9;2
harceler;25;0;693,8;227,4785704;-0,353857892;25;3;0,477121255;1,82;0,260071388;8;3
harceliez;25;0,16;958,75;237,6903946;1,2028419;20;0,06;-1,22184875;0;#NAME?;9;3
hardi;25;0,2;717,6;165,5028701;-0,079365043;20;1,31;0,117271296;7,1;0,851258349;5;2
hardie;25;0,16;756,85;199,0118418;0,259545859;20;0,63;-0,200659451;1,35;0,130333768;6;2
hardies;24;0,125;732,0952381;196,1843278;0,151422355;21;0,11;-0,958607315;0,88;-0,055517328;7;2
hardiesse;25;0,24;890,6842105;334,3740508;0,570590138;19;0,46;-0,337242168;2,03;0,307496038;9;2
hardiesses;24;0,333333333;843,625;269,5845878;0,86113467;16;0;#NAME?;0,61;-0,214670165;10;3
hardiment;26;0,230769231;732,3;175,8279961;0,235720291;20;1,2;0,079181246;1,62;0,209515015;9;3
hardis;25;0,08;691,9090909;139,1836434;-0,075984452;22;0,19;-0,721246399;1,96;0,292256071;6;2
harem;26;0,307692308;716,5;233,3863875;0,091475918;18;1,6;0,204119983;15,74;1,197004728;5;2
hareng;25;0,36;851,3125;288,020536;0,536231557;16;1,9;0,278753601;2,91;0,463892989;6;2
harengs;24;0,083333333;820,5714286;184,1389615;0,169416955;21;0,89;-0,050609993;3,18;0,50242712;7;2
hargne;24;0,25;807,0555556;333,4474952;0,3081425;18;0,42;-0,37675071;4,26;0,629409599;6;1
hargneuse;25;0;754,9166667;153,327418;0,189955234;24;0,14;-0,853871964;3,11;0,492760389;9;2
hargneusement;25;0,2;912,45;169,5593282;1,046563529;20;0;#NAME?;1,42;0,152288344;13;3
hargneux;24;0;710,4782609;157,7768475;0,215812813;23;0,98;-0,008773924;5,54;0,743509765;8;2
haricot;25;0,04;621,0416667;120,3312382;-0,625672949;24;1,4;0,146128036;1,22;0,086359831;7;3
haricots;25;0;665,28;144,247045;-0,305108669;25;7,45;0,872156273;12,23;1,087426457;8;3
harki;24;0,708333333;881,5;242,3375745;0,715371764;6;0;#NAME?;0,14;-0,853871964;5;2
harmonica;25;0,04;877,4347826;242,5030133;0,629408337;23;1,38;0,139879086;1,69;0,227886705;9;4
harmonie;24;0,083333333;677,5909091;203,2382273;-0,319785066;22;6,36;0,803457116;15,61;1,193402903;8;3
harmonieuse;24;0;778,9166667;213,1106911;0,054907063;24;0,27;-0,568636236;2,43;0,385606274;11;3
harmonieusement;25;0,04;833,2916667;201,2792737;0,378612363;24;0,06;-1,22184875;1,28;0,10720997;15;4
harmonieux;25;0;661,12;141,8580041;-0,314017226;25;0,84;-0,075720714;4,05;0,607455023;10;3
harnachaient;25;0,28;926,1538462;177,3916788;1,296550272;13;0;#NAME?;0,07;-1,15490196;12;3
harnachée;25;0,32;1044,411765;344,0606885;1,23199974;17;0;#NAME?;0,14;-0,853871964;9;3
harnachées;25;0,32;902,8125;287,6604987;0,777139629;16;0;#NAME?;0,28;-0,552841969;10;3
harnachement;25;0,4;893,5833333;189,8662009;1,192273748;12;0,06;-1,22184875;1,28;0,10720997;12;3
harnais;25;0,2;726,9;216,8275813;0,344377427;20;1,29;0,11058971;3,92;0,593286067;7;2
harpe;25;0,04;674,3333333;170,1806372;-0,292494128;24;0,94;-0,026872146;4,86;0,686636269;5;1
harper;25;0,6;813,6;250,5142267;0,189285884;10;7,25;0,860338007;0;#NAME?;6;2
harpes;23;0,173913043;717;190,3409222;-0,210198323;19;0,2;-0,698970004;0,47;-0,327902142;6;1
harpie;24;0,208333333;828,3157895;300,4358043;0,464625655;19;0,64;-0,193820026;1,22;0,086359831;6;2
harpon;25;0,08;798,3636364;283,7231289;0,285839246;22;0,75;-0,124938737;1,76;0,245512668;6;2
harponnent;25;0,12;862,3181818;242,1645223;0,924979135;22;0;#NAME?;0,07;-1,15490196;10;2
harponnera;24;0,166666667;914,4444444;274,6110024;0,960070072;18;0,01;-2;0;#NAME?;10;3
hasard;25;0;595,32;106,5120181;-0,725413529;25;46,98;1,671913012;118,99;2,075510465;6;2
hasarda;24;0,333333333;843,0625;207,0244651;0,41584137;16;0,01;-2;1,35;0,130333768;7;3
hasarde;25;0,32;682,9411765;213,1063322;-0,11911012;17;0,29;-0,537602002;1,62;0,209515015;7;2
hasardeuse;24;0;819,75;249,4188463;0,417981558;24;0,35;-0,455931956;1,08;0,033423755;10;3
hasardeux;25;0;758,125;245,9928087;0,075377109;24;0,28;-0,552841969;1,22;0,086359831;9;3
hasards;23;0,086956522;688,8571429;176,2677752;-0,25276412;21;1,09;0,037426498;5,2;0,716003344;7;2
hâta;24;0,25;732,6111111;214,0346698;-0,133441254;18;0,1;-1;4,05;0,607455023;4;2
hâtai;24;0,166666667;791,7;219,7829312;0,608542131;20;0,01;-2;1,28;0,10720997;5;2
hâtaient;26;0,076923077;738,6666667;240,4229365;0,139040278;24;0,02;-1,698970004;1,69;0,227886705;8;2
